# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1

753,1653343372.5973754,2409600,-0.09023282676935196,0.8795009851455688,0.005440358072519302,0.801116406917572

754,1653343374.1067295,2412800,-0.09041561186313629,0.9046119451522827,0.005440358072519302,0.801116406917572

755,1653343374.8750062,2416000,-0.09041561186313629,0.9046119451522827,0.0055112154223024845,0.77399080991745

756,1653343376.0394046,2419200,-0.08986272662878036,0.9425712823867798,0.0055112154223024845,0.77399080991745

757,1653343376.928253,2422400,-0.08986272662878036,0.9425712823867798,0.0057961586862802505,0.8378312587738037

758,1653343377.8720539,2425600,-0.08967150747776031,0.9452449083328247,0.0057961586862802505,0.8378312587738037

759,1653343379.2168448,2428800,-0.08967150747776031,0.9452449083328247,0.005445331335067749,0.7508293390274048

760,1653343379.835074,2432000,-0.09006393700838089,0.8642258644104004,0.005445331335067749,0.7508293390274048

761,1653343381.1086638,2435200,-0.09006393700838089,0.8642258644104004,0.005190959665924311,0.7837494015693665

762,1653343381.630107,2438400,-0.08966465294361115,0.8576287627220154,0.005190959665924311,0.7837494015693665

763,1653343382.9696176,2441600,-0.08966465294361115,0.8576287627220154,0.005167882423847914,0.8491635322570801

764,1653343383.2948763,2444800,-0.08935819566249847,0.9579249024391174,0.005167882423847914,0.8491635322570801

765,1653343385.18392,2448000,-0.08933576941490173,0.874187171459198,0.005167882423847914,0.8491635322570801

766,1653343385.248157,2451200,-0.08933576941490173,0.874187171459198,0.0052633690647780895,0.7847980260848999

767,1653343387.0582724,2454400,-0.08970598131418228,0.8294312357902527,0.0052633690647780895,0.7847980260848999

768,1653343387.313183,2457600,-0.08970598131418228,0.8294312357902527,0.005473851691931486,0.7188801765441895

769,1653343388.910516,2460800,-0.08851248025894165,0.7876201868057251,0.005473851691931486,0.7188801765441895

770,1653343389.4730306,2464000,-0.08851248025894165,0.7876201868057251,0.005938422866165638,0.7032849192619324

771,1653343390.6864133,2467200,-0.08883820474147797,0.8418928384780884,0.005938422866165638,0.7032849192619324

772,1653343391.3845742,2470400,-0.08883820474147797,0.8418928384780884,0.005849361885339022,0.7212099432945251

773,1653343392.420274,2473600,-0.0883336290717125,0.8105175495147705,0.005849361885339022,0.7212099432945251

774,1653343393.296196,2476800,-0.0883336290717125,0.8105175495147705,0.005881537217646837,0.7086552977561951

775,1653343394.2289314,2480000,-0.08826738595962524,0.7788466811180115,0.005881537217646837,0.7086552977561951

776,1653343395.4130583,2483200,-0.08826738595962524,0.7788466811180115,0.0055298712104558945,0.6640390157699585

777,1653343396.0138974,2486400,-0.0884338915348053,0.7667211890220642,0.0055298712104558945,0.6640390157699585

778,1653343397.307712,2489600,-0.0884338915348053,0.7667211890220642,0.004902594722807407,0.7544113993644714

779,1653343397.8060393,2492800,-0.08790095150470734,0.9162536859512329,0.004902594722807407,0.7544113993644714

780,1653343399.7786026,2496000,-0.08790095150470734,0.9162536859512329,0.004191772546619177,0.841910183429718

781,1653343400.0536022,2499200,-0.08767770975828171,0.9837666153907776,0.004191772546619177,0.841910183429718

782,1653343401.9266584,2502400,-0.08741521090269089,0.9208772778511047,0.004191772546619177,0.841910183429718

783,1653343402.1146584,2505600,-0.08741521090269089,0.9208772778511047,0.00438661826774478,0.8156434893608093

784,1653343403.7866578,2508800,-0.08752795308828354,1.0406192541122437,0.00438661826774478,0.8156434893608093

785,1653343404.031512,2512000,-0.08752795308828354,1.0406192541122437,0.004787044133991003,0.8890976905822754

786,1653343405.672281,2515200,-0.08722379803657532,0.9126257300376892,0.004787044133991003,0.8890976905822754

787,1653343406.206105,2518400,-0.08722379803657532,0.9126257300376892,0.004533976782113314,0.7457209825515747

788,1653343407.489612,2521600,-0.0877784937620163,0.9362280964851379,0.004533976782113314,0.7457209825515747

789,1653343408.2240505,2524800,-0.0877784937620163,0.9362280964851379,0.004550767596811056,0.7418117523193359

790,1653343409.3465035,2528000,-0.0874309092760086,0.8977607488632202,0.004550767596811056,0.7418117523193359

791,1653343410.410562,2531200,-0.0874309092760086,0.8977607488632202,0.004536383785307407,0.7182077169418335

792,1653343411.304643,2534400,-0.08717043697834015,0.835712194442749,0.004536383785307407,0.7182077169418335

793,1653343412.4066172,2537600,-0.08717043697834015,0.835712194442749,0.0033442694693803787,0.7957690358161926

794,1653343413.0633116,2540800,-0.08730518072843552,0.9790703058242798,0.0033442694693803787,0.7957690358161926

795,1653343414.251895,2544000,-0.08730518072843552,0.9790703058242798,0.003479490987956524,0.7595211267471313

796,1653343414.8490515,2547200,-0.08761544525623322,0.8116199970245361,0.003479490987956524,0.7595211267471313

797,1653343416.3675327,2550400,-0.08761544525623322,0.8116199970245361,0.003559527453035116,0.8039989471435547

798,1653343416.6314738,2553600,-0.08765547722578049,0.8939675688743591,0.003559527453035116,0.8039989471435547

799,1653343418.2637353,2556800,-0.08765547722578049,0.8939675688743591,0.0030864060390740633,0.7143864631652832

800,1653343418.4460402,2560000,-0.08713780343532562,0.8425991535186768,0.0030864060390740633,0.7143864631652832

801,1653343420.023846,2563200,-0.08662024140357971,1.4701833724975586,0.0030864060390740633,0.7143864631652832

802,1653343420.3578186,2566400,-0.08662024140357971,1.4701833724975586,0.0027497403789311647,1.0394127368927002

803,1653343421.8734038,2569600,-0.0888981893658638,2.3168511390686035,0.0027497403789311647,1.0394127368927002

804,1653343422.381056,2572800,-0.0888981893658638,2.3168511390686035,0.005044178571552038,1.7414066791534424

805,1653343423.6123092,2576000,-0.08839207887649536,1.3419679403305054,0.005044178571552038,1.7414066791534424

806,1653343424.3010433,2579200,-0.08839207887649536,1.3419679403305054,0.004401411395519972,1.1749732494354248

807,1653343425.2945976,2582400,-0.08804712444543839,1.015382170677185,0.004401411395519972,1.1749732494354248

808,1653343426.3362236,2585600,-0.08804712444543839,1.015382170677185,0.003980495035648346,1.1852017641067505

809,1653343427.1699584,2588800,-0.08630980551242828,0.8937065601348877,0.003980495035648346,1.1852017641067505

810,1653343428.2932267,2592000,-0.08630980551242828,0.8937065601348877,0.003274410730227828,0.7054400444030762

811,1653343428.9305348,2595200,-0.0863640084862709,0.923775315284729,0.003274410730227828,0.7054400444030762

812,1653343430.2624269,2598400,-0.0863640084862709,0.923775315284729,0.002969407942146063,0.9585805535316467

813,1653343430.6210148,2601600,-0.08567199110984802,1.206436038017273,0.002969407942146063,0.9585805535316467

814,1653343432.2805622,2604800,-0.08567199110984802,1.206436038017273,0.004094257485121489,4.356352806091309

815,1653343432.4830444,2608000,-0.0872378721833229,3.598037004470825,0.004094257485121489,4.356352806091309

816,1653343434.1352499,2611200,-0.08865956962108612,2.0199978351593018,0.004094257485121489,4.356352806091309

817,1653343434.271331,2614400,-0.08865956962108612,2.0199978351593018,0.005574779585003853,2.000126361846924

818,1653343435.8562284,2617600,-0.08944658190011978,1.5120208263397217,0.005574779585003853,2.000126361846924

819,1653343436.257096,2620800,-0.08944658190011978,1.5120208263397217,0.00706998398527503,1.2377018928527832

820,1653343437.7287407,2624000,-0.09003788232803345,0.9621890783309937,0.00706998398527503,1.2377018928527832

821,1653343438.297695,2627200,-0.09003788232803345,0.9621890783309937,0.007835563272237778,0.7432541847229004

822,1653343439.4678047,2630400,-0.08987340331077576,0.9412369728088379,0.007835563272237778,0.7432541847229004

823,1653343440.2352657,2633600,-0.08987340331077576,0.9412369728088379,0.007500689476728439,0.8722414970397949

824,1653343441.098192,2636800,-0.09012521803379059,0.8743916153907776,0.007500689476728439,0.8722414970397949

825,1653343442.2119927,2640000,-0.09012521803379059,0.8743916153907776,0.0071857343427836895,0.9080750942230225

826,1653343443.0325072,2643200,-0.09042699635028839,0.7802271842956543,0.0071857343427836895,0.9080750942230225

827,1653343444.1941905,2646400,-0.09042699635028839,0.7802271842956543,0.007748795673251152,0.6384658217430115

828,1653343444.7449174,2649600,-0.09044507890939713,0.7877764701843262,0.007748795673251152,0.6384658217430115

829,1653343446.1031024,2652800,-0.09044507890939713,0.7877764701843262,0.007375639863312244,0.7151022553443909

830,1653343446.4989805,2656000,-0.0904628112912178,0.795798659324646,0.007375639863312244,0.7151022553443909

831,1653343448.1966166,2659200,-0.0904628112912178,0.795798659324646,0.00714469887316227,0.7454347014427185

832,1653343448.3224955,2662400,-0.09091384708881378,0.8439423441886902,0.00714469887316227,0.7454347014427185

833,1653343449.9356384,2665600,-0.0905233845114708,0.7840295433998108,0.00714469887316227,0.7454347014427185

834,1653343450.1637614,2668800,-0.0905233845114708,0.7840295433998108,0.0059293718077242374,0.6881161332130432

835,1653343451.752543,2672000,-0.0898401290178299,0.741737425327301,0.0059293718077242374,0.6881161332130432

836,1653343452.1754856,2675200,-0.0898401290178299,0.741737425327301,0.005322739016264677,0.6584182977676392

837,1653343453.5660992,2678400,-0.0901908278465271,0.8160068392753601,0.005322739016264677,0.6584182977676392

838,1653343454.1854064,2681600,-0.0901908278465271,0.8160068392753601,0.006343936547636986,0.691836416721344

839,1653343455.3580923,2684800,-0.09026537090539932,0.807786226272583,0.006343936547636986,0.691836416721344

840,1653343456.1147556,2688000,-0.09026537090539932,0.807786226272583,0.006792721338570118,0.6935034990310669

841,1653343457.074481,2691200,-0.09014385938644409,0.7465468049049377,0.006792721338570118,0.6935034990310669

842,1653343458.183348,2694400,-0.09014385938644409,0.7465468049049377,0.006844033487141132,0.6669681668281555

843,1653343458.9717216,2697600,-0.09013861417770386,0.800563633441925,0.006844033487141132,0.6669681668281555

844,1653343460.4770422,2700800,-0.09013861417770386,0.800563633441925,0.0070814513601362705,0.6839615106582642

845,1653343461.0647168,2704000,-0.09080474823713303,0.7437939643859863,0.0070814513601362705,0.6839615106582642

846,1653343462.5387437,2707200,-0.09080474823713303,0.7437939643859863,0.006883812136948109,0.6917708516120911

847,1653343462.8025565,2710400,-0.09085375815629959,0.7695598006248474,0.006883812136948109,0.6917708516120911

848,1653343464.7047927,2713600,-0.09085375815629959,0.7695598006248474,0.0074750022031366825,0.6719790101051331

849,1653343464.8266194,2716800,-0.09095752984285355,0.8178890347480774,0.0074750022031366825,0.6719790101051331

850,1653343466.467552,2720000,-0.09080315381288528,0.8595120310783386,0.0074750022031366825,0.6719790101051331

851,1653343466.6680434,2723200,-0.09080315381288528,0.8595120310783386,0.007209212984889746,0.7565004229545593

852,1653343468.2812533,2726400,-0.09074588865041733,0.7491490840911865,0.007209212984889746,0.7565004229545593

853,1653343468.7163386,2729600,-0.09074588865041733,0.7491490840911865,0.006925683468580246,0.649564266204834

854,1653343470.0342085,2732800,-0.09041006863117218,0.9030506014823914,0.006925683468580246,0.649564266204834

855,1653343470.6682587,2736000,-0.09041006863117218,0.9030506014823914,0.007550109643489122,0.8492709398269653

856,1653343471.7473578,2739200,-0.09015141427516937,0.8529362678527832,0.007550109643489122,0.8492709398269653

857,1653343472.6446147,2742400,-0.09015141427516937,0.8529362678527832,0.007264398504048586,0.6519696116447449

858,1653343473.695728,2745600,-0.09016359597444534,0.8459365963935852,0.007264398504048586,0.6519696116447449

859,1653343474.64348,2748800,-0.09016359597444534,0.8459365963935852,0.007198904640972614,0.7225195169448853

860,1653343475.3520274,2752000,-0.09029942750930786,0.7487035393714905,0.007198904640972614,0.7225195169448853

861,1653343476.5525684,2755200,-0.09029942750930786,0.7487035393714905,0.0066383411176502705,0.6816006302833557

862,1653343477.0883555,2758400,-0.08973448723554611,0.7839072942733765,0.0066383411176502705,0.6816006302833557

863,1653343478.6529744,2761600,-0.08973448723554611,0.7839072942733765,0.006678707432001829,0.8675433397293091

864,1653343478.9615197,2764800,-0.09017910808324814,0.8618267774581909,0.006678707432001829,0.8675433397293091

865,1653343480.7272544,2768000,-0.09017910808324814,0.8618267774581909,0.006483931560069323,0.7114694118499756

866,1653343480.7502532,2771200,-0.08997787535190582,0.8744305372238159,0.006483931560069323,0.7114694118499756

867,1653343482.704978,2774400,-0.08962742984294891,0.8072038292884827,0.006483931560069323,0.7114694118499756

868,1653343482.9043226,2777600,-0.08962742984294891,0.8072038292884827,0.006216531619429588,0.6673471331596375

869,1653343484.5713646,2780800,-0.08992677927017212,0.804725706577301,0.006216531619429588,0.6673471331596375

870,1653343485.028293,2784000,-0.08992677927017212,0.804725706577301,0.006442910525947809,0.6679088473320007

871,1653343486.4532578,2787200,-0.09043657034635544,0.8397538661956787,0.006442910525947809,0.6679088473320007

872,1653343487.1789742,2790400,-0.09043657034635544,0.8397538661956787,0.006965142674744129,0.7344423532485962

873,1653343488.4192967,2793600,-0.09102113544940948,1.0071425437927246,0.006965142674744129,0.7344423532485962

874,1653343489.3952677,2796800,-0.09102113544940948,1.0071425437927246,0.006676294840872288,0.9097203016281128

875,1653343490.2846906,2800000,-0.09026553481817245,0.8966061472892761,0.006676294840872288,0.9097203016281128

876,1653343491.476024,2803200,-0.09026553481817245,0.8966061472892761,0.007171260192990303,0.6802739500999451

877,1653343492.1684263,2806400,-0.0904165729880333,0.8004401326179504,0.007171260192990303,0.6802739500999451

878,1653343493.512634,2809600,-0.0904165729880333,0.8004401326179504,0.00636292202398181,0.7791873812675476

879,1653343493.960634,2812800,-0.08942738175392151,0.839547336101532,0.00636292202398181,0.7791873812675476

880,1653343495.6487453,2816000,-0.08942738175392151,0.839547336101532,0.005913460161536932,0.6996286511421204

881,1653343495.801298,2819200,-0.0891951471567154,0.7794927954673767,0.005913460161536932,0.6996286511421204

882,1653343497.830625,2822400,-0.0895501971244812,0.7786674499511719,0.005913460161536932,0.6996286511421204

883,1653343497.851624,2825600,-0.0895501971244812,0.7786674499511719,0.006596795283257961,0.6867225766181946

884,1653343499.5452461,2828800,-0.0895371362566948,0.822777509689331,0.006596795283257961,0.6867225766181946

885,1653343500.1111534,2832000,-0.0895371362566948,0.822777509689331,0.00683338288217783,0.7597228288650513

886,1653343501.4493153,2835200,-0.08953694999217987,0.806876003742218,0.00683338288217783,0.7597228288650513

887,1653343502.120658,2838400,-0.08953694999217987,0.806876003742218,0.006622334010899067,0.726590096950531

888,1653343503.3588066,2841600,-0.08920704573392868,0.8826708793640137,0.006622334010899067,0.726590096950531

889,1653343504.0926948,2844800,-0.08920704573392868,0.8826708793640137,0.006639659870415926,0.6765792965888977

890,1653343505.1347532,2848000,-0.08886075764894485,0.7731778025627136,0.006639659870415926,0.6765792965888977

891,1653343506.1762142,2851200,-0.08886075764894485,0.7731778025627136,0.006375727243721485,0.8242038488388062

892,1653343506.9662807,2854400,-0.08875784277915955,0.8503183722496033,0.006375727243721485,0.8242038488388062

893,1653343508.0464787,2857600,-0.08875784277915955,0.8503183722496033,0.006638849154114723,0.6561625599861145

894,1653343508.6815274,2860800,-0.08913376182317734,0.8259891271591187,0.006638849154114723,0.6561625599861145

895,1653343510.2508194,2864000,-0.08913376182317734,0.8259891271591187,0.007455561310052872,0.6671273708343506

896,1653343510.5672076,2867200,-0.0895782932639122,0.7795721292495728,0.007455561310052872,0.6671273708343506

897,1653343512.0911958,2870400,-0.0895782932639122,0.7795721292495728,0.007726939395070076,0.6956501007080078

898,1653343512.355364,2873600,-0.08965256810188293,0.8113887310028076,0.007726939395070076,0.6956501007080078

899,1653343514.0247128,2876800,-0.08987972885370255,0.8821728229522705,0.007726939395070076,0.6956501007080078

900,1653343514.2734716,2880000,-0.08987972885370255,0.8821728229522705,0.006458951625972986,0.7678970098495483

901,1653343515.9802692,2883200,-0.09058962762355804,0.7962526679039001,0.006458951625972986,0.7678970098495483

902,1653343516.352002,2886400,-0.09058962762355804,0.7962526679039001,0.0064220791682600975,0.6689442992210388

903,1653343517.7227678,2889600,-0.0914178267121315,0.866560161113739,0.0064220791682600975,0.6689442992210388

904,1653343518.3270698,2892800,-0.0914178267121315,0.866560161113739,0.006223913282155991,0.8753912448883057

905,1653343519.5867748,2896000,-0.09233734756708145,0.8627514839172363,0.006223913282155991,0.8753912448883057

906,1653343520.495274,2899200,-0.09233734756708145,0.8627514839172363,0.006493640132248402,0.6890107989311218

907,1653343521.5591624,2902400,-0.0920608714222908,0.7796870470046997,0.006493640132248402,0.6890107989311218

908,1653343522.5607004,2905600,-0.0920608714222908,0.7796870470046997,0.00649616401642561,0.6356015205383301

909,1653343523.3896148,2908800,-0.09205100685358047,0.8069237470626831,0.00649616401642561,0.6356015205383301

910,1653343524.6268983,2912000,-0.09205100685358047,0.8069237470626831,0.006368839647620916,0.7328447103500366

911,1653343525.3818974,2915200,-0.09203419834375381,0.8575151562690735,0.006368839647620916,0.7328447103500366

912,1653343526.7794783,2918400,-0.09203419834375381,0.8575151562690735,0.006291254889219999,0.7796276807785034

913,1653343527.20245,2921600,-0.09260842949151993,0.9159104824066162,0.006291254889219999,0.7796276807785034

914,1653343528.8728182,2924800,-0.09260842949151993,0.9159104824066162,0.00642373226583004,0.7128404378890991

915,1653343529.2012389,2928000,-0.09291935712099075,0.7822465300559998,0.00642373226583004,0.7128404378890991

916,1653343530.9379592,2931200,-0.0925518125295639,0.813191831111908,0.00642373226583004,0.7128404378890991

917,1653343531.0607092,2934400,-0.0925518125295639,0.813191831111908,0.006056451238691807,0.7078046202659607

918,1653343532.7201037,2937600,-0.09309183061122894,0.9318200945854187,0.006056451238691807,0.7078046202659607

919,1653343533.0353093,2940800,-0.09309183061122894,0.9318200945854187,0.006838206201791763,0.7933212518692017

920,1653343534.4930604,2944000,-0.09254996478557587,0.8187934756278992,0.006838206201791763,0.7933212518692017

921,1653343534.8937628,2947200,-0.09254996478557587,0.8187934756278992,0.0064239297062158585,0.7028518915176392

922,1653343536.2323546,2950400,-0.09159838408231735,0.8469162583351135,0.0064239297062158585,0.7028518915176392

923,1653343537.0337474,2953600,-0.09159838408231735,0.8469162583351135,0.0065118796192109585,0.7120962738990784

924,1653343538.0727599,2956800,-0.09205242246389389,0.8317009806632996,0.0065118796192109585,0.7120962738990784

925,1653343538.9181921,2960000,-0.09205242246389389,0.8317009806632996,0.007261202204972506,0.6544845700263977

926,1653343539.817052,2963200,-0.09248432517051697,0.7708563804626465,0.007261202204972506,0.6544845700263977

927,1653343540.96524,2966400,-0.09248432517051697,0.7708563804626465,0.008365967310965061,0.6785733699798584

928,1653343541.5399523,2969600,-0.09219159930944443,0.8326839208602905,0.008365967310965061,0.6785733699798584

929,1653343542.8930764,2972800,-0.09219159930944443,0.8326839208602905,0.008810646831989288,0.6778389811515808

930,1653343543.3693948,2976000,-0.09179128706455231,0.8160563707351685,0.008810646831989288,0.6778389811515808

931,1653343544.8216622,2979200,-0.09179128706455231,0.8160563707351685,0.00875260028988123,0.6753983497619629

932,1653343545.129994,2982400,-0.09164735674858093,0.7529565691947937,0.00875260028988123,0.6753983497619629

933,1653343546.7766109,2985600,-0.09173409640789032,0.8746212124824524,0.00875260028988123,0.6753983497619629

934,1653343546.9800618,2988800,-0.09173409640789032,0.8746212124824524,0.008775634691119194,0.7741827964782715

935,1653343548.63818,2992000,-0.09193337708711624,0.8472049236297607,0.008775634691119194,0.7741827964782715

936,1653343548.8878906,2995200,-0.09193337708711624,0.8472049236297607,0.009143280796706676,0.6853798031806946

937,1653343550.3607435,2998400,-0.09168338030576706,0.7767198085784912,0.009143280796706676,0.6853798031806946

938,1653343550.9145827,3001600,-0.09168338030576706,0.7767198085784912,0.009151131846010685,0.6587579846382141

939,1653343552.145657,3004800,-0.09133651107549667,0.8285512328147888,0.009151131846010685,0.6587579846382141

940,1653343552.908418,3008000,-0.09133651107549667,0.8285512328147888,0.00840954203158617,0.6969595551490784

941,1653343553.9321022,3011200,-0.0914451852440834,0.7542721629142761,0.00840954203158617,0.6969595551490784

942,1653343554.8289292,3014400,-0.0914451852440834,0.7542721629142761,0.00909052137285471,0.738284170627594

943,1653343555.6588826,3017600,-0.09141331911087036,0.8211789727210999,0.00909052137285471,0.738284170627594

944,1653343556.7602136,3020800,-0.09141331911087036,0.8211789727210999,0.008596770465373993,0.6619086265563965

945,1653343557.4367363,3024000,-0.0914725586771965,0.7650708556175232,0.008596770465373993,0.6619086265563965

946,1653343558.8479378,3027200,-0.0914725586771965,0.7650708556175232,0.007550247944891453,0.7012597918510437

947,1653343559.2484887,3030400,-0.09150154143571854,0.7740998864173889,0.007550247944891453,0.7012597918510437

948,1653343560.7823403,3033600,-0.09150154143571854,0.7740998864173889,0.008091559633612633,0.7369891405105591

949,1653343561.0200837,3036800,-0.09153365343809128,0.8685835003852844,0.008091559633612633,0.7369891405105591

950,1653343562.6326427,3040000,-0.09147953242063522,0.7935062646865845,0.008091559633612633,0.7369891405105591

951,1653343562.88954,3043200,-0.09147953242063522,0.7935062646865845,0.007791995536535978,0.7202059030532837

952,1653343564.431368,3046400,-0.0917130783200264,0.9059644937515259,0.007791995536535978,0.7202059030532837

953,1653343564.7859578,3049600,-0.0917130783200264,0.9059644937515259,0.008261818438768387,0.8681700825691223

954,1653343566.257057,3052800,-0.09134124964475632,0.836188554763794,0.008261818438768387,0.8681700825691223

955,1653343566.796985,3056000,-0.09134124964475632,0.836188554763794,0.007676595356315374,0.7456693053245544

956,1653343568.0053377,3059200,-0.09117764234542847,0.8248313069343567,0.007676595356315374,0.7456693053245544

957,1653343568.8206782,3062400,-0.09117764234542847,0.8248313069343567,0.007723452989012003,0.6966893672943115

958,1653343570.2096786,3065600,-0.09129282832145691,0.8801300525665283,0.007723452989012003,0.6966893672943115

959,1653343571.2966797,3068800,-0.09129282832145691,0.8801300525665283,0.0073034269735217094,0.7425234913825989

960,1653343572.2046788,3072000,-0.09094959497451782,0.784477949142456,0.0073034269735217094,0.7425234913825989

961,1653343573.5336785,3075200,-0.09094959497451782,0.784477949142456,0.007448458578437567,0.6806626915931702

962,1653343574.1786795,3078400,-0.09170465171337128,0.7799357771873474,0.007448458578437567,0.6806626915931702

963,1653343575.7226784,3081600,-0.09170465171337128,0.7799357771873474,0.007304632570594549,0.7140821814537048

964,1653343576.2376785,3084800,-0.09206949174404144,0.8296024799346924,0.007304632570594549,0.7140821814537048

965,1653343577.880679,3088000,-0.09206949174404144,0.8296024799346924,0.007672243285924196,0.7115969657897949

966,1653343578.0846808,3091200,-0.09144598245620728,0.8044296503067017,0.007672243285924196,0.7115969657897949

967,1653343580.2096794,3094400,-0.09225349128246307,0.8897359371185303,0.007672243285924196,0.7115969657897949

968,1653343580.220681,3097600,-0.09225349128246307,0.8897359371185303,0.007614499423652887,0.7466418743133545

969,1653343582.099679,3100800,-0.09231290966272354,0.8626377582550049,0.007614499423652887,0.7466418743133545

970,1653343582.365678,3104000,-0.09231290966272354,0.8626377582550049,0.007451234385371208,0.7945675849914551

971,1653343584.4746797,3107200,-0.09196268767118454,0.8140655755996704,0.007451234385371208,0.7945675849914551

972,1653343585.1958342,3110400,-0.09196268767118454,0.8140655755996704,0.007140659261494875,0.6519066095352173

973,1653343586.8598359,3113600,-0.09197462350130081,0.8316996097564697,0.007140659261494875,0.6519066095352173

974,1653343588.1748323,3116800,-0.09197462350130081,0.8316996097564697,0.007728033233433962,0.750969409942627

975,1653343589.4301522,3120000,-0.09229698777198792,0.8909454941749573,0.007728033233433962,0.750969409942627

976,1653343590.4501538,3123200,-0.09229698777198792,0.8909454941749573,0.00845248345285654,0.7255580425262451

977,1653343591.3723648,3126400,-0.09216556698083878,0.8337677717208862,0.00845248345285654,0.7255580425262451

978,1653343592.5883958,3129600,-0.09216556698083878,0.8337677717208862,0.008226858451962471,0.7149829268455505

979,1653343593.3857796,3132800,-0.09239176660776138,0.7731137871742249,0.008226858451962471,0.7149829268455505

980,1653343594.5968351,3136000,-0.09239176660776138,0.7731137871742249,0.008041972294449806,0.7197726368904114

981,1653343595.1047513,3139200,-0.09262295067310333,0.8570044040679932,0.008041972294449806,0.7197726368904114

982,1653343596.7050545,3142400,-0.09262295067310333,0.8570044040679932,0.007924494333565235,0.7122290730476379

983,1653343597.074055,3145600,-0.0925426110625267,0.8141923546791077,0.007924494333565235,0.7122290730476379

984,1653343598.8950553,3148800,-0.0925426110625267,0.8141923546791077,0.007789199240505695,0.7668993473052979

985,1653343599.1070552,3152000,-0.09214866906404495,0.8734441995620728,0.007789199240505695,0.7668993473052979

986,1653343601.0168722,3155200,-0.09243926405906677,0.7570143342018127,0.007789199240505695,0.7668993473052979

987,1653343601.3549376,3158400,-0.09243926405906677,0.7570143342018127,0.008161046542227268,0.6296433210372925

988,1653343602.9349384,3161600,-0.09243560582399368,0.7275063395500183,0.008161046542227268,0.6296433210372925

989,1653343603.3459384,3164800,-0.09243560582399368,0.7275063395500183,0.007986664772033691,0.6732276678085327

990,1653343604.753937,3168000,-0.0933166891336441,1.1125677824020386,0.007986664772033691,0.6732276678085327

991,1653343605.367937,3171200,-0.0933166891336441,1.1125677824020386,0.009005524218082428,0.8973169922828674

992,1653343606.6889367,3174400,-0.09169241040945053,1.5101609230041504,0.009005524218082428,0.8973169922828674

993,1653343607.5429385,3177600,-0.09169241040945053,1.5101609230041504,0.00976298376917839,1.8004487752914429

994,1653343608.4599373,3180800,-0.09182043373584747,1.3074731826782227,0.00976298376917839,1.8004487752914429

995,1653343609.4252613,3184000,-0.09182043373584747,1.3074731826782227,0.010357992723584175,0.8951961994171143

996,1653343610.2145562,3187200,-0.09245731681585312,1.0103468894958496,0.010357992723584175,0.8951961994171143

997,1653343611.5197992,3190400,-0.09245731681585312,1.0103468894958496,0.010697279125452042,1.325537085533142

998,1653343612.058799,3193600,-0.09388825297355652,1.3066151142120361,0.010697279125452042,1.325537085533142

999,1653343613.5177994,3196800,-0.09388825297355652,1.3066151142120361,0.011618942953646183,1.3700532913208008

1000,1653343613.8458,3200000,-0.09484067559242249,1.4912021160125732,0.011618942953646183,1.3700532913208008

1001,1653343615.5848656,3203200,-0.09484067559242249,1.4912021160125732,0.012134332209825516,2.519906759262085

1002,1653343615.6018655,3206400,-0.09583761543035507,2.1610023975372314,0.012134332209825516,2.519906759262085

1003,1653343617.406085,3209600,-0.09523923695087433,1.4255683422088623,0.012134332209825516,2.519906759262085

1004,1653343617.806085,3212800,-0.09523923695087433,1.4255683422088623,0.012612798251211643,1.4025033712387085

1005,1653343619.2321784,3216000,-0.09379152953624725,0.8677656054496765,0.012612798251211643,1.4025033712387085

1006,1653343619.7781794,3219200,-0.09379152953624725,0.8677656054496765,0.012722431682050228,0.7731687426567078

1007,1653343621.1511786,3222400,-0.09330324828624725,0.8623858690261841,0.012722431682050228,0.7731687426567078

1008,1653343621.9165368,3225600,-0.09330324828624725,0.8623858690261841,0.01307608000934124,0.7865504622459412

1009,1653343622.9106677,3228800,-0.0926639586687088,1.0971581935882568,0.01307608000934124,0.7865504622459412

1010,1653343623.8607452,3232000,-0.0926639586687088,1.0971581935882568,0.013480329886078835,1.1660081148147583

1011,1653343624.716487,3235200,-0.09325408935546875,1.239171028137207,0.013480329886078835,1.1660081148147583

1012,1653343625.865272,3238400,-0.09325408935546875,1.239171028137207,0.015296312980353832,1.2828134298324585

1013,1653343626.467271,3241600,-0.09447548538446426,1.4721169471740723,0.015296312980353832,1.2828134298324585

1014,1653343627.9412718,3244800,-0.09447548538446426,1.4721169471740723,0.016133097931742668,1.1704519987106323

1015,1653343628.3292706,3248000,-0.09496381133794785,1.0067431926727295,0.016133097931742668,1.1704519987106323

1016,1653343629.864273,3251200,-0.09496381133794785,1.0067431926727295,0.014274336397647858,1.0467228889465332

